1,Berlin Tegel,0,1,TXL,0.00
1742,Villa Hermosa,0,6,VSA,0.00
1747,Cozumel,0,6,CZM,0.00
1752,Guatemala City,0,6,GUA,0.00
1757,Belize City,0,6,BZE,0.00
1762,Puerto Vallarta,0,6,NULL,0.00
1767,East London,0,2,NULL,0.00
1772,Ouarzazate,0,1,   ,0.00
1777,Sandakan,0,1,SDK,0.00
1782,Lahad Datu,0,1,LDU,0.00
1787,Glasgow,0,2,GLA,0.00
1792,Manzanillo,0,6,NULL,0.00
1797,Hoedspruit (SA),0,3,HDS,0.00
1802,Krabi,0,1,KBV,0.00
1807,Edinburgh,1,3,EDI,0.00
1812,Bamako,0,1,BKO,0.00
1817,Addis Ababa,0,3,ABB,0.00
1822,Oslo,0,3,OSL,0.00
1827,Port of Spain,0,3,POS,0.00
1842,Leeds/Bradford,1,6,   ,0.00
1847,Surabaya,0,1,SUB,0.00
1852,Balmaceda,0,6,NULL,0.00
1857,New York JFK,0,3,JFK,0.00
1862,Atlanta USA,0,3,ATL,0.00
1867,San Diego,0,3,SAN,0.00
1872,Trujillo,0,6,NULL,0.00
1877,Chiclayo,0,6,NULL,0.00
1882,Kota Kinabalu,0,3,BKI,0.00
1887,San Francisco,0,6,SFO,0.00
1892,Glasgow,0,6,GLA,0.00
1897,Trabazon,0,1,NULL,0.00
1907,La Serena,0,6,NULL,0.00
1912,Guangzhou,0,1,CAN,0.00
1917,Newcastle,1,2,NCL,0.00
1922,Panama,0,6,NULL,0.00
1927,Harstad Narvik,0,3,EVE,0.00
1932,Leeds,1,1,NULL,0.00
1937,Aberdeen,1,3,ABZ,0.00
1942,Barbados,0,3,BGI,0.00
1947,St Lucia Vigie,0,3,NULL,0.00
1952,St Lucia Hewanorra,0,3,NULL,0.00
1957,Havana,0,6,HAV,0.00
1962,Glasgow,1,1,GLA,0.00
1967,Los Angeles,0,3,LAX,0.00
1972,Tongatapu,0,3,NULL,0.00
1977,Kuching,0,3,KCH,0.00
1982,Abu Simbel,0,1,ABS,0.00
1987,Punta del Este,0,6,PDP,0.00
1992,Antigua,0,3,NULL,0.00
1997,Dominica Melville Hall,0,3,NULL,0.00
2002,Heathrow,1,1,LHR,0.00
2007,Seoul,0,1,SEL,0.00
2017,Buenos Aires Int,0,3,EZE,0.00
2022,Buenos Aires (Dom),0,3,NULL,0.00
2027,Ushuaia,0,3,USH,0.00
2032,Semerang,0,3,NULL,0.00
2037,Pangkalan Bun,0,3,NULL,0.00
2042,Dallas,0,3,DFW,0.00
2047,Chongqing,0,1,CKG,0.00
2052,Vienna,0,3,VIE,0.00
2057,Lalibela,0,1,LLI,0.00
2062,Gondar,0,1,GDQ,0.00
2067,Axum,0,1,AXU,0.00
2072,Bahar Dar,0,1,BJR,0.00
2077,Dire Dawa,0,1,DIR,0.00
2082,Moron,0,1,NULL,0.00
2087,Domodedovo,0,1,DME,0.00
2092,Dalanzadgad,0,1,NULL,0.00
2097,Barbados,0,1,BGI,0.00
2102,San Cristobal,0,6,SCY,0.00
2107,Bukhara,0,1,BUK,0.00
2112,Chengdu,0,1,CTU,0.00
2117,Palma,0,1,PMI,0.00
2122,Seattle,0,3,SEA,0.00
2127,Wrangell,0,3,NULL,0.00
2132,Petersburg (Alaska),0,3,NULL,0.00
2137,Rurrenabaque,0,6,RBQ,0.00
2142,Miami,0,1,MIA,0.00
2147,Los Mochis,0,6,LMM,0.00
2152,Sukhothai,0,1,THS,0.00
2157,Kilimanjaro,0,3,NULL,0.00
2162,Brasilia,0,3,BSB,0.00
2167,Sao Paulo,0,3,GRU,0.00
2172,Campo Grande,0,3,CGR,0.00
2177,Rio de Janeiro,0,3,GIG,0.00
2182,Kuala Terengganu,0,3,TGG,0.00
2187,Antarctica,0,6,NULL,0.00
2192,Sandakan,0,3,SDK,0.00
2197,Tamarindo,0,6,TNO,0.00
2202,Flores,0,6,FRS,0.00
2207,New York La Guardia,0,6,LGA,0.00
2212,San Jose Del Cabo,0,3,NULL,0.00
2217,Puerto Madryn,0,6,PMY,0.00
2222,Guiyang,0,1,KWE,0.00
2227,,0,1,NULL,0.00
2232,Ulaan Gom,0,1,NULL,0.00
2237,New York, Newark,0,6,NULL,0.00
2242,minneapolis,0,3,MSP,0.00
2247,Anchorage,0,3,NULL,0.00
2252,Tacna,0,6,TCQ,0.00
2257,Puerto Williams,0,6,NULL,0.00
2262,Southampton,1,3,SOU,0.00
2267,Papeete,0,6,NULL,0.00
2272,Chennai,0,3,MAA,0.00
2277,Popayan,0,6,NULL,0.00
2282,Gabarone,0,3,GBE,0.00
2287,San Pedro,0,6,NULL,0.00
2292,Corozal,0,6,CZH,0.00
2297,Cincinnati,0,6,NULL,0.00
2302,Acapulco,0,6,ACA,0.00
2307,Bombay,0,3,BOM,0.00
2312,Stockholm,0,3,ARN,0.00
2317,Stockholm,0,3,ARN,0.00
2322,East Midlands,1,3,NULL,0.00
2327,Ilheus,0,6,IOS,0.00
2332,Shannon,0,6,SNN,0.00
2337,Bangkok,0,6,BKK,0.00
2342,Bombay,0,6,BOM,0.00
2347,Las Vegas,0,6,NULL,0.00
2352,Leon,0,6,NULL,0.00
2357,Tampa,0,3,TPA,0.00
2362,Detroit,0,3,NULL,0.00
2367,Raleigh Durham,0,6,RDU,0.00
2372,San Juan,0,6,NULL,0.00
2377,Lisbon,0,3,LIS,0.00
2382,Sao Miguel,0,3,PDL,0.00
2387,Horta,0,3,NULL,0.00
2392,Pico,0,3,NULL,0.00
2397,Chelyabinsk,0,1,NULL,0.00
2402,Pakse,0,1,PAK,0.00
2407,Merimbula,0,1,NULL,0.00
2412,Christchurch,0,1,NULL,0.00
2417,Rotorua,0,1,NULL,0.00
2422,Queenstown,0,1,NULL,0.00
2427,Los Angeles,0,1,LAX,0.00
2432,Guernsey,0,3,GCI,0.00
2437,Nassau,0,6,NULL,0.00
2442,Salvador,0,3,SSA,0.00
2447,Aberdeen,0,2,ABZ,0.00
2452,Zanzibar,0,3,ZNZ,0.00
2457,Arusha,0,3,JRO,0.00
2462,Iquique,0,6,NULL,0.00
2467,Wuhan,0,1,WUH,0.00
2472,Belo Horizonte,0,6,BHZ,0.00
2477,Hyderabad,0,1,HYD,0.00
2482,Roatan,0,6,RTB,0.00
2487,Kigali,0,2,KGL,0.00
2492,Chapelco,0,6,CPC,0.00
2497,Livingstone,0,3,LVI,0.00
2502,Nelspruit,0,3,MQP,0.00
2507,Vilanculos,0,2,VNX,0.00
2517,Port Elizabeth,0,3,PLZ,0.00
2522,Plettenburg Bay,0,3,PLE,0.00
2527,Kasane,0,3,BBK,0.00
2532,Richards Bay,0,3,RCT,0.00
2537,Pemba,0,2,POL,0.00
2542,Norwich,1,1,NWI,0.00
2547,Aberdeen,1,6,ABZ,0.00
2552,Barcelona,0,6,BCN,0.00
2557,Iguazu (IGU),0,3,IGU,0.00
2562,Norwich,1,3,NWI,0.00
2567,MalaMala,0,2,AAM,0.00
2568,Kruger Mpumulanga Airport,0,2,MQP,0.00
2569,Los Angeles,0,6,LAX,0.00
2570,San Diego,0,6,SAN,0.00
2571,Cochabamba,0,6,CBB,0.00
2572,Santiago,0,3,SCL,0.00
2573,Calama,0,3,CJC,0.00
2574,Easter Island,0,3,IPC,0.00
2575,Calafate,0,3,FTE,0.00
2576,Punta Arenas,0,3,PUQ,0.00
2577,Copiapo,0,6,CPO,0.00
2578,Hurghada,0,1,HRG,0.00
2579,Iguazu (IGR),0,3,IGR,0.00
2580,Douala,0,3,DLA,0.00
2581,Cape Town,0,6,CPT,0.00
2582,Cajamarca,0,6,CJA,0.00
2583,Carmelo,0,6,   ,0.00
2584,Sao Paulo CGH,0,1,CGH,0.00
2585,Sao Paulo CGH,0,6,CGH,0.00
2586,Wilson Airport,0,3,   ,0.00
2587,Lamu,0,3,   ,0.00
2588,Lewa,0,3,   ,0.00
2589,Chetumal,0,6,CTM,0.00
2590,Buenos Aires - AEP,0,6,AEP,0.00
2591,Antigua,0,6,ANU,0.00
2592,Maputo,0,3,MPM,0.00
2593,Pemba,0,3,POL,0.00
2594,Lusaka,0,3,LUN,0.00
2595,Tampa,0,6,tpa,0.00
2596,Liliongwe,0,3,0. ,0.00
2597,Lilongwe,0,3,LLW,0.00
2598,Mfuwe,0,3,MFZ,0.00
2599,Isle of Man,1,2,IOM,0.00
2600,Copenhagen,0,6,CPH,0.00
2601,San Jose del Cabo,0,6,   ,0.00
2602,La Paz, Mexico,0,6,   ,0.00
2603,Viedma,0,6,   ,0.00
2604,Inverness,1,1,INV,0.00
2605,Bangkok,0,3,BKK,0.00
2606,Kunming,0,3,KMG,0.00
2607,Maputo,0,2,MPM,0.00
2608,Neuquen,0,6,   ,0.00
2609,Campeche,0,6,   ,0.00
2610,Toronto,0,6,   ,0.00
2611,Washington,0,6,IAD,0.00
2612,Brunei,0,3,BWN,0.00
2613,Lahad Datu,0,3,LDU,0.00
2614,Puerta Vallarta,0,6,PVR,0.00
2615,Exeter,1,3,EXE,0.00
2616,Natal,0,6,NAT,0.00
2617,Belfast,1,3,   ,0.00
2618,Porto Alegre,0,6,POA,0.00
2619,Durham and Tees Valley,1,3,MME,0.00
2620,Norwich,1,6,NWI,0.00
2621,Brazzaville,0,3,BZV,0.00
2622,Zihuatenejo,0,6,ZIH,0.00
2623,Iguazu - Argentina,0,6,IGR,0.00
2624,Jacksonville,0,3,JAX,0.00
2625,Idaho,0,3,IAH,0.00
2626,John F Kennedy,0,3,JFK,0.00
2627,Antsiranana,0,3,DIE,0.00
2628,Fort Dauphin,0,3,FTU,0.00
2629,Morondava,0,3,MOQ,0.00
2630,Mahajanga,0,3,MJN,0.00
2631,Sainte Marie,0,3,SMS,0.00
2632,Tulear,0,3,TLE,0.00
2633,Placencia,0,6,PLJ,0.00
2634,Nice,0,6,NCE,0.00
2635,Bangalore,0,3,BLR,0.00
2636,Trelew,0,3,   ,0.00
2637,Bariloche,0,3,   ,0.00
2638,Ketchikan,0,3,   ,0.00
2639,Friday Harbour,0,3,   ,0.00
2640,Lamu,0,2,LAU,0.00
2641,Boston,0,6,BOS,0.00
2642,Yogyakarta,0,3,JOG,0.00
2643,Newcastle,0,1,NCL,0.00
2644,Zhengzhou,0,1,CGO,0.00
2645,Yichang,0,1,YIH,0.00
2646,Harare,0,3,HRE,0.00
2647,Qingdao,0,1,TAO,0.00
2648,Lijiang,0,1,LJG,0.00
2649,Dali,0,1,DLU,0.00
2650,Toamasina,0,3,   ,0.00
2651,Manaus,0,3,   ,0.00
2652,Iguazu,0,6,IGU,0.00
2653,Minneapolis,0,1,   ,0.00
2654,Seattle,0,1,SEA,0.00
2655,Calgary,0,1,   ,0.00
2656,Petersburg,0,1,   ,0.00
2657,Juneau,0,1,   ,0.00
2658,Valencia,0,6,VLN,0.00
2659,Kota Bharu,0,3,KBR,0.00
2660,Jersey,1,3,JER,0.00
2661,Corrientes,0,6,CNQ,0.00
2662,Posadas,0,6,PSS,0.00
2663,Mexico City,0,3,MEX,0.00
2664,Los Mochis,0,3,LMM,0.00
2665,Juliaca,0,3,JUL,0.00
2666,Mauritius,0,3,MRU,0.00
2667,Guadalajara,0,6,GDL,0.00
2668,Santa Cruz (Bolivia),0,3,   ,0.00
2669,Ljubljana,0,3,LJU,0.00
2670,Saigon,0,1,SGN,0.00
2671,Longyearbyen,0,3,LYR,0.00
2672,O.R. Tambo Airport,0,2,JNB,0.00
2673,Puerto Villamil,0,3,   ,0.00
2674,Quito,0,1,UIO,0.00
2675,Leticia,0,6,LET,0.00
2676,Santa Marta,0,6,SMR,0.00
2677,Tamatave,0,3,TMM,0.00
2678,San Martin de los Andes,0,3,CPC,0.00
2679,San Pedro Sula,0,3,   ,0.00
2680,San Jose,0,3,   ,0.00
2681,San Salvador,0,3,   ,0.00
2682,Roatan,0,3,   ,0.00
2683,La Ceiba,0,3,   ,0.00
2684,Tromso,0,3,   ,0.00
2685,Tunis,0,1,TUN,0.00
2686,Ciudad Bolivar,0,6,CBL,0.00
2687,Perth,0,1,PER,0.00
2688,Tucuman,0,6,TUC,0.00
2689,Punta Gorda,0,6,PND,0.00
2690,Paris,0,3,CDG,0.00
2691,Dangriga,0,6,DGA,0.00
2692,Taiyuan,0,1,TYN,0.00
2693,Diqing,0,1,DIG,0.00
2694,Alexandria,0,1,HBE,0.00
2695,Antarctica,0,3,   ,0.00
2696,Pietermaritzburg,0,3,PZB,0.00
2697,Neuquen,0,3,   ,0.00
2698,Puerto Monte,0,3,PMC,0.00
2699,Coca,0,3,   ,0.00
2700,Maturin,0,6,MUN,0.00
2701,Salalah,0,1,SLL,0.00
2702,Brunei,0,1,BWN,0.00
2703,Polokwane,0,3,PTG,0.00
2704,David,0,6,   ,0.00
2705,San Cristobal,0,3,   ,0.00
2706,Phoenix,0,3,PHX,0.00
2707,Chicago,0,3,ORD,0.00
2708,Panama City,0,3,PTY,0.00
2709,Vienna,0,6,VIE,0.00
2710,Zurich,0,6,ZRH,0.00
2711,San Salvador,0,6,SAL,0.00
2712,Melbourne,0,1,MEL,0.00
2713,Tawau,0,1,TWU,0.00
2714,Alice Springs,0,1,ASP,0.00
2715,Ayers Rock,0,1,AYQ,0.00
2716,Adelaide,0,1,ADL,0.00
2717,Brisbane,0,1,BNE,0.00
2719,Gladstone,0,1,GLT,0.00
2720,Cairns,0,1,CNS,0.00
2721,Blantyre,0,2,BLZ,0.00
2722,Cancun,0,3,CUN,0.00
2723,Puyo,0,3,   ,0.00
2724,Quehueire Ono,0,3,   ,0.00
2725,Schipol,0,2,   ,0.00
2726,Sambava,0,3,   ,0.00
2727,Cordoba,0,3,COR,0.00
2728,Tucuman,0,3,TUC,0.00
2729,Iquique,0,3,IQQ,0.00
2730,San Juan, Puerto Rico,0,3,SJU,0.00
2731,St. Thomas, US Virgin Islands,0,3,STT,0.00
2732,Corrientes,0,3,CNQ,0.00
2733,Cork,1,3,ORK,0.00
2734,Dublin,1,3,DUB,0.00
2735,East London,0,3,ELS,0.00
2736,Benguerra,0,2,BCW,0.00
2737,Bodo,0,3,Boo,0.00
2738,Cork,0,6,ORK,0.00
2739,Humberside,1,2,HUY,0.00
2740,Geneva,0,3,GVA,0.00
2741,Curitiba,0,3,cwb,0.00
2742,Cuiaba,0,3,cgb,0.00
2743,Caracas,0,3,CCS,0.00
2744,Guatemala,0,3,GUA,0.00
2745,Belize,0,3,BZE,0.00
2746,Juneau,0,3,JNU,0.00
2747,Isle of Man,0,3,   ,0.00
2748,London Heathrow,1,10,LHR,0.00
2749,Buenos Aires (EZE),0,10,EZE,0.00
2750,Buenos Aires (AEP),0,10,AEP,0.00
2751,Ushuaia,0,10,USH,0.00
2752,Iguazu (IGR),0,10,IGR,0.00
2753,Iguazu (IGU),0,10,IGU,0.00
2754,Rio,0,10,GIG,0.00
2755,Madrid,0,10,MAD,0.00
2756,Piura,0,6,PIU,0.00
2757,London Gatwick,1,10,LGW,0.00
2758,Manchester,1,10,MAN,0.00
2759,Seattle,0,10,SEA,0.00
2760,Juneau,0,10,JNU,0.00
2761,Honolulu,0,10,HNL,0.00
2762,Birmingham,1,10,BHX,0.00
2763,Sitka,0,10,SIT,0.00
2764,Amsterdam,0,10,AMS,0.00
2765,Paris,0,10,CDG,0.00
2766,Barcelona,0,10,BCN,0.00
2767,Edinburgh,1,10,EDI,0.00
2768,Belfast,1,10,BFS,0.00
2769,Dublin,0,10,DUB,0.00
2770,Aberdeen,1,10,ABI,0.00
2771,Sao Paulo (GRU),0,10,GRU,0.00
2772,Longyearbyen,0,10,LYR,0.00
2773,Oslo,0,10,OSL,0.00
2774,Newcastle,1,10,NCL,0.00
2775,Bristol,1,10,BRS,0.00
2776,Cancun,0,10,CUN,0.00
2777,Mexico City,0,10,MEX,0.00
2778,La Paz (LPB),0,10,LPB,0.00
2779,La Paz (LAP),0,10,LAP,0.00
2780,Broome,0,10,BRM,0.00
2781,Perth,0,10,PER,0.00
2782,Anchorage,0,10,ANC,0.00
2783,Sao Paulo (CGH),0,10,CGH,0.00
2784,Valdivia,0,10,ZAL,0.00
2785,Hong Kong,0,10,HKG,0.00
2786,Beijing,0,10,PEK,0.00
2787,Shanghai,0,10,PVG,0.00
2788,Alta Floresta,0,6,AFL,0.00
2789,Arequipa,0,3,AQP,0.00
2790,Niamey,0,2,NIM,0.00
2791,Iquitos,0,10,IQT,0.00
2792,Iquitos,0,3,IQT,0.00
2793,Accra,0,2,ACC,0.00
2794,Ciudad del Este,0,6,AGT,0.00
2795,Nairobi,0,6,NBO,0.00
2796,Johannesburg,0,6,JNB,0.00
2797,Santiago,0,10,SCL,0.00
2798,Dear Mr. Dille,,0,10,ZAL,0.00
2799,PUERTO MONTT,0,10,PMC,0.00
2800,Munich,0,10,   ,0.00
2801,Hull,0,3,HUY,0.00
2802,Loreto,0,10,LTO,0.00
2803,La Paz,0,10,LAP,0.00
2804,Houston,0,10,IAH,0.00
2805,Larnaca (Cyprus),0,1,LCA,0.00
2806,Jinhong,0,1,   ,0.00
2807,Menglun,0,1,   ,0.00
2808,Bermuda,0,6,BDA,0.00
2809,Morelia,0,6,MLM,0.00
2810,Punta Arenas,0,10,PUQ,0.00
2811,Liberia (Costa Rica),0,6,Lir,0.00
2812,Norwich,1,10,NWI,0.00
2813,Hong Kong,0,3,HKG,0.00
2814,Cairns,0,10,CNS,0.00
2815,Los Angeles,0,10,LAX,0.00
2816,Singapore,0,6,SIN,0.00
2817,Sydney, Australia,0,3,SYD,0.00
2818,Langkawi,0,3,LGK,0.00
2819,Frankfurt,0,10,FRA,0.00
2820,Alta Floresta,0,3,AFL,0.00
2821,Guayaquil,0,10,GYE,0.00
2822,Quito,0,10,UIO,0.00
2823,Galapagos,0,10,   ,0.00
2824,Lima,0,10,LIM,0.00
2825,Catamarca,0,6,CTC,0.00
2826,Nome,0,10,OME,0.00
2827,Kasane,0,2,BBK,0.00
2828,Port Moresby,0,10,POM,0.00
2829,Alotau,0,10,GUR,0.00
2830,San Diego,0,10,SAN,0.00
2831,La Pax,0,10,LAP,0.00
2832,Miami,0,10,MIA,0.00
2833,Tromso,0,10,TOS,0.00
2834,Ottawa,0,10,   ,0.00
2835,Edmonton,0,10,   ,0.00
2836,Resolute,0,10,   ,0.00
2837,Cambridge Bay,0,10,   ,0.00
2838,Darwin,0,1,DRW,0.00
2839,Whangarei,0,1,WRE,0.00
2840,Wellington,0,1,WLG,0.00
2841,Vancouver,0,10,YVR,0.00
2842,Cranbrook,0,10,YXC,0.00
2843,Vancover,0,10,YVR,0.00
2844,Calama,0,10,CJC,0.00
2845,Medan,0,2,MES,0.00
2846,Medan,0,1,MES,0.00
2847,Singapore,0,10,SIN,0.00
2848,Keflavik,0,10,KEF,0.00
2849,Calgary,0,10,YYC,0.00
2850,Madikwe,0,2,   ,0.00
2851,Stockholm,0,10,ARN,0.00
2852,Kiruna,0,10,KRN,0.00
2853,Rabaul,0,10,   ,0.00
2854,Winnipeg,0,10,   ,0.00
2855,Kodiac,0,10,ADQ,0.00
2856,Goiania,0,3,GYN,0.00
2857,Ottawa,0,3,   ,0.00
2858,Edmnton,0,3,   ,0.00
2859,Resolute,0,3,   ,0.00
2860,Cambridge Bay,0,3,   ,0.00
2861,Falkland Islands,0,10,MPN,0.00
2862,Bergen,0,10,BGO,0.00
2863,Copenhagen,0,10,CPH,0.00
2864,St Lucia,0,6,SLU,0.00
2865,Resistencia,0,6,RES,0.00
2866,Manaus,0,10,MAO,0.00
2867,Reykjavik,0,10,   ,0.00
2868,Akureyri,0,10,   ,0.00
2869,Keri Keri,0,1,KKE,0.00
2870,Taupo,0,1,TUO,0.00
2871,Napier (Hawkes Bay),0,1,NPE,0.00
2872,Dunedin,0,1,DUD,0.00
2873,Moscow,0,10,DME,0.00
2874,Yuzhno-Sakhalinsk,0,10,UUS,0.00
2875,Petropavlovsk-Kamchatskiy,0,10,PKC,0.00
2876,Christchurch,0,10,CHC,0.00
2877,Auckland,0,10,AKL,0.00
2878,Tallinn,0,10,   ,0.00
2879,Stavanger,0,10,   ,0.00
2880,Brize Norton,1,6,BZZ,0.00
2881,Ascension,0,6,ASC,0.00
2882,Antalya,0,1,AYT,0.00
2883,Dalaman,0,1,DLM,0.00
2884,Kathmandu,0,3,KTM,0.00
2885,Nosy Be,0,2,NOS,0.00
2886,Salvador,0,10,SSA,0.00
2887,Calafate,0,10,FTE,0.00
2888,Trelew,0,10,REL,0.00
2889,Malaga,0,6,AGP,0.00
2890,Sabi Sabi,0,2,   ,0.00
2891,Geneva,0,10,   ,0.00
2892,Melbourne,0,10,   ,0.00
2893,Mulu,0,1,MZV,0.00
2894,Atlanta,0,10,ATL,0.00
2895,Istanbul,0,10,IST,0.00
2896,Kiaroa,0,10,   ,0.00
2897,Bangkok,0,10,BKK,0.00
2898,Ho Chi Min,0,10,SGN,0.00
2899,Siem Reap,0,10,REP,0.00
2900,Florianopolis,0,10,FLN,0.00
2901,Brasilia,0,10,BSB,0.00
2902,Delhi,0,10,DEL,0.00
2903,Guwahati,0,10,GAU,0.00
2904,Jorhat,0,10,   ,0.00
2905,Kolkata,0,10,CCU,0.00
2906,Varanasi,0,10,VNS,0.00
2907,Istanbul,0,6,IST,0.00
2908,Leeds Bradford,1,6,LBA,0.00
2909,King George Island,0,10,KGI,0.00
2910,Mendoza,0,10,MDZ,0.00
2911,Helsinki,0,10,   ,0.00
2912,Murmansk,0,10,   ,0.00
2913,Indianapolis,0,10,IND,0.00
2914,Chicago,0,10,ORD,0.00
2915,Nashville,0,10,BNA,0.00
2916,St Louis,0,10,STL,0.00
2917,Timbavati,0,2,   ,0.00